Hour,CoolingLoad_W
4357,-1000666.912
4358,-1183755.198
4359,-1330019.589
4360,-1070157.015
4361,-951485.912
4362,-1056989.424
4363,-831469.782
4364,-371106.528
4365,-320952.726
4366,-240059.940
4367,-217441.986
4368,-206600.611
4369,-207316.819
4370,-194446.980
4371,-184394.136
4372,-205950.724
4373,-230870.766
4374,-200225.261
4375,-1951842.862
4376,-1038256.331
4377,-2701850.985
4378,-2826299.592
4379,-2907306.319
4380,-2910853.609
4381,-2469894.028
4382,-2836311.772
4383,-2831995.868
4384,-2858070.469
4385,-2835936.043
4386,-2810568.951
4387,-1279771.401
4388,-1192318.321
4389,-0.000
4390,-0.000
4391,-137927.895
4392,-221431.732
4393,-227252.635
4394,-232618.177
4395,-248266.825
4396,-211644.897
4397,-205011.805
4398,-189838.693
4399,-2083461.906
4400,-1155492.626
4401,-2974352.482
4402,-2975389.532
4403,-3053476.114
4404,-3231609.115
4405,-3123599.996
4406,-3837073.613
4407,-3751925.811
4408,-3415994.946
4409,-3403648.936
4410,-3324389.353
4411,-1583086.604
4412,-1366088.457
4413,-0.000
4414,-82804.774
4415,-302283.703
4416,-377580.366
4417,-300015.264
4418,-246961.876
4419,-227696.961
4420,-219615.730
4421,-219060.768
4422,-226943.436
4423,-2115765.660
4424,-1150222.990
4425,-2957967.833
4426,-3001558.690
4427,-3153593.695
4428,-3291284.193
4429,-2945878.344
4430,-3526719.810
4431,-3528941.257
4432,-3649407.543
4433,-3573407.866
4434,-3304835.901
4435,-1499947.657
4436,-1406628.363
4437,-0.000
4438,-126173.657
4439,-335887.105
4440,-382028.019
4441,-319123.285
4442,-313946.977
4443,-312902.643
4444,-314751.427
4445,-337374.774
4446,-332525.733
4447,-2284879.499
4448,-1349007.893
4449,-3482708.320
4450,-3553315.943
4451,-3789722.705
4452,-4006057.687
4453,-3627995.279
4454,-3973111.111
4455,-3757925.472
4456,-3849372.059
4457,-3786276.365
4458,-3532820.018
4459,-1627156.380
4460,-1473369.281
4461,-0.000
4462,-143969.525
4463,-340681.613
4464,-374061.586
4465,-305551.114
4466,-274068.380
4467,-244329.005
4468,-218887.563
4469,-199898.853
4470,-196648.335
4471,-2188576.481
4472,-1307802.179
4473,-3398523.299
4474,-3546779.193
4475,-3812787.246
4476,-3975080.822
4477,-3479217.835
4478,-3709163.080
4479,-3548775.407
4480,-3624265.431
4481,-3839812.941
4482,-3938683.819
4483,-1884369.949
4484,-1358044.609
4485,-0.000
4486,-108416.195
4487,-300660.916
4488,-319102.299
4489,-219747.065
4490,-210495.554
4491,-212386.436
4492,-225839.551
4493,-266740.968
4494,-246071.973
4495,-257328.709
4496,-324534.062
4497,-2391460.585
4498,-2192925.908
4499,-2393349.190
4500,-2531604.116
4501,-2638606.778
4502,-2310148.235
4503,-2186898.444
4504,-2045805.250
4505,-2160923.522
4506,-2120837.478
4507,-350565.434
4508,-329656.997
4509,-345580.391
4510,-355418.278
4511,-362328.614
4512,-354589.348
4513,-268863.035
4514,-244493.703
4515,-225955.140
4516,-222928.716
4517,-225911.648
4518,-222556.401
4519,-313258.323
4520,-526143.886
4521,-854656.764
4522,-1122672.598
4523,-1282057.696
4524,-1265933.925
4525,-1223231.566
4526,-1342139.454
4527,-1508813.141
4528,-1722746.682
4529,-1759631.135
4530,-1278284.265
4531,-855410.439
4532,-353982.128
4533,-365340.213
4534,-369832.569
4535,-338982.190
4536,-312110.650
4537,-313957.043
4538,-295663.294
4539,-276096.409
4540,-272163.834
4541,-264662.912
4542,-246288.902
4543,-2175327.463
4544,-1421828.083
4545,-3547479.406
4546,-3650320.428
4547,-3905549.269
4548,-4063558.719
4549,-3481023.198
4550,-4264326.591
4551,-4470673.388
4552,-4554914.055
4553,-4633346.904
4554,-4739468.432
4555,-2407736.461
4556,-1486976.487
4557,-0.000
4558,-429904.268
4559,-477112.396
4560,-459070.051
4561,-389111.566
4562,-365953.457
4563,-361876.861
4564,-369280.081
4565,-347346.208
4566,-338591.852
4567,-1852840.533
4568,-1591277.790
4569,-3940259.826
4570,-4115272.885
4571,-4381066.819
4572,-4479368.136
4573,-3860036.441
4574,-4634207.796
4575,-4761164.035
4576,-4785281.560
4577,-4820708.940
4578,-4766688.205
4579,-2723114.348
4580,-1643938.714
4581,-52062.354
4582,-554152.519
4583,-565119.399
4584,-534443.398
4585,-448288.790
4586,-399060.206
4587,-374292.934
4588,-378734.199
4589,-379058.928
4590,-381052.891
4591,-1880385.481
4592,-1600551.751
4593,-3907518.776
4594,-4052151.305
4595,-4160416.508
4596,-4196289.110
4597,-3589941.245
4598,-4315367.401
4599,-4618207.811
4600,-4690739.717
4601,-4855194.263
4602,-4943168.008
4603,-2884824.484
4604,-1554285.966
4605,-50775.640
4606,-532775.997
4607,-525139.904
4608,-482236.116
4609,-398699.187
4610,-360205.431
4611,-340340.269
4612,-343680.255
4613,-314100.597
4614,-308110.270
4615,-1773315.412
4616,-1589191.818
4617,-3863018.782
4618,-3934706.100
4619,-3976308.376
4620,-4022652.305
4621,-3453683.473
4622,-4133284.911
4623,-4358605.526
4624,-4481263.932
4625,-4522238.996
4626,-4710255.198
4627,-2910165.831
4628,-1543463.804
4629,-59361.597
4630,-548257.387
4631,-555520.257
4632,-526111.141
4633,-451639.370
4634,-407067.793
4635,-373807.291
4636,-377428.462
4637,-367358.962
4638,-359805.700
4639,-1833847.401
4640,-1585702.254
4641,-3841656.252
4642,-3897976.939
4643,-3968178.932
4644,-3864223.523
4645,-3341318.704
4646,-4026122.833
4647,-4188690.771
4648,-4348010.119
4649,-4524644.810
4650,-4632822.737
4651,-2878481.100
4652,-1517905.087
4653,-59225.404
4654,-529439.525
4655,-527634.138
4656,-505984.803
4657,-441534.862
4658,-409068.784
4659,-373454.140
4660,-367171.382
4661,-354788.028
4662,-354656.731
4663,-478418.231
4664,-821996.694
4665,-3066330.289
4666,-2504813.886
4667,-2546093.151
4668,-2552553.179
4669,-2495852.121
4670,-2657474.082
4671,-2931660.761
4672,-3125477.307
4673,-3391724.104
4674,-3511758.104
4675,-1252575.495
4676,-679636.256
4677,-609227.803
4678,-585166.290
4679,-567959.452
4680,-542942.490
4681,-473988.228
4682,-434839.036
4683,-399153.520
4684,-396255.985
4685,-397210.007
4686,-373622.111
4687,-474691.250
4688,-812760.092
4689,-1146468.110
4690,-1199574.795
4691,-1257971.504
4692,-1275838.481
4693,-1205470.227
4694,-1148831.471
4695,-1175755.192
4696,-1313009.250
4697,-1292092.047
4698,-1213557.241
4699,-1257624.081
4700,-530216.801
4701,-491042.644
4702,-494553.690
4703,-478927.230
4704,-454335.107
4705,-453945.789
4706,-447014.951
4707,-431547.899
4708,-426726.498
4709,-416314.151
4710,-412495.817
4711,-1890227.911
4712,-1606931.650
4713,-3989831.527
4714,-4086102.386
4715,-4203035.279
4716,-4204032.196
4717,-3644068.880
4718,-4438144.070
4719,-4599185.239
4720,-4793235.843
4721,-4822279.297
4722,-4933058.429
4723,-2676944.052
4724,-1712750.361
4725,-75027.590
4726,-599718.049
4727,-610042.221
4728,-590018.316
4729,-514701.697
4730,-502706.558
4731,-496769.090
4732,-500590.598
4733,-495241.410
4734,-485586.204
4735,-1874564.821
4736,-1575704.305
4737,-3937162.203
4738,-4145708.275
4739,-4269445.377
4740,-4308232.167
4741,-3478737.681
4742,-4048054.481
4743,-4421054.239
4744,-4826682.827
4745,-4957622.972
4746,-4660680.893
4747,-2289782.303
4748,-1706141.113
4749,-13747.101
4750,-532884.047
4751,-571350.573
4752,-574570.972
4753,-511383.122
4754,-500916.111
4755,-497895.372
4756,-497492.059
4757,-441109.973
4758,-422897.260
4759,-1869414.609
4760,-1525715.682
4761,-3941929.545
4762,-4189017.999
4763,-4499449.891
4764,-4628378.209
4765,-3900826.585
4766,-4651388.837
4767,-4719797.303
4768,-4740646.849
4769,-4867745.304
4770,-4842755.626
4771,-2506304.837
4772,-1700442.225
4773,-20490.664
4774,-548930.534
4775,-593934.350
4776,-600547.782
4777,-530646.902
4778,-511180.188
4779,-502546.129
4780,-503824.688
4781,-489828.272
4782,-470969.206
4783,-1883435.679
4784,-1557673.076
4785,-3991739.948
4786,-4190100.018
4787,-4369967.537
4788,-4417878.598
4789,-3722498.098
4790,-4289054.100
4791,-4483877.709
4792,-4535222.610
4793,-4372238.561
4794,-4432138.877
4795,-2466178.725
4796,-1682716.877
4797,-54279.029
4798,-575674.021
4799,-594026.691
4800,-582661.195
4801,-507414.479
4802,-480233.859
4803,-468019.622
4804,-471069.841
4805,-448589.214
4806,-421295.027
4807,-1837605.284
4808,-1527866.327
4809,-3825646.465
4810,-3950862.755
4811,-3983287.584
4812,-3831346.896
4813,-3392290.181
4814,-4147923.103
4815,-4297672.084
4816,-4399885.782
4817,-4559550.318
4818,-4709301.886
4819,-2413706.764
4820,-1600812.885
4821,-0.000
4822,-482662.750
4823,-530841.040
4824,-528665.986
4825,-467545.294
4826,-420162.427
4827,-381750.334
4828,-379312.827
4829,-360078.584
4830,-338364.728
4831,-437950.727
4832,-715890.893
4833,-3036733.251
4834,-2561949.294
4835,-2667009.672
4836,-2672599.839
4837,-2645595.330
4838,-2828974.339
4839,-2988648.498
4840,-3144501.205
4841,-3213181.292
4842,-3225746.166
4843,-958512.614
4844,-607830.864
4845,-591306.989
4846,-609938.201
4847,-590715.205
4848,-543416.779
4849,-458173.800
4850,-407965.394
4851,-366514.852
4852,-368411.244
4853,-361849.345
4854,-350212.916
4855,-463457.273
4856,-825084.619
4857,-1187401.978
4858,-1285701.798
4859,-1337676.903
4860,-1303816.576
4861,-1269022.110
4862,-1489962.693
4863,-1770156.947
4864,-1846571.293
4865,-1924812.884
4866,-2056265.938
4867,-1653124.551
4868,-664050.744
4869,-571966.943
4870,-580344.754
4871,-569846.367
4872,-531769.664
4873,-523530.656
4874,-495655.716
4875,-477354.451
4876,-474591.483
4877,-445282.600
